"Biomarker" "Estimate" "lower95" "upper95" "Pvalue" "UKB.Field.ID" "Description" "group_name" "Phenotype" "Analysis_type" "Design" "Origin" "marker_and_origin" "origin_and_analysis_type" "fill"
"16" "Gln" 0.977413963799822 0.852864097333054 1.120152741355 0.742547301765689 23461 "Glutamine" "Amino acids" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "Gln_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"17" "Glucose" 0.999888143436408 0.87465970594226 1.14304602417652 0.99869265570101 20280 "Glucose" "Glycolysis related metabolites" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "Glucose_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"18" "Gly" 0.960607621795137 0.841420127718269 1.09667807157553 0.552111389330626 23462 "Glycine" "Amino acids" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "Gly_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"19" "GlycA" 1.098182021765 0.950775352945732 1.2684423814641 0.202819785120637 23480 "Glycoprotein Acetyls" "Inflammation" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "GlycA_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"20" "Glycerol" 1.05625530838871 0.917415337878283 1.21610706779719 0.446551831351402 NA NA NA "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "Glycerol_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"21" "HDL_C" 0.98656608536577 0.85880504935407 1.13333362621237 0.848418441840657 23406 "HDL Cholesterol" "Cholesterol" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "HDL_C_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"22" "HDL_CE" 0.979285801660717 0.852778596098508 1.12455998042368 0.766779104441557 23418 "Cholesteryl Esters in HDL" "Cholesteryl esters" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "HDL_CE_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"23" "HDL_FC" 1.00977516209077 0.878636051202901 1.16048718531353 0.890987852789303 23422 "Free Cholesterol in HDL" "Free cholesterol" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "HDL_FC_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"24" "HDL_L" 1.01101933859286 0.880017732965629 1.16152216565466 0.87699360093361 23426 "Total Lipids in HDL" "Total lipids" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "HDL_L_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"25" "HDL_P" 0.964281385197749 0.838977963194215 1.10829918142158 0.60855882710785 23430 "Concentration of HDL Particles" "Lipoprotein particle concentrations" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "HDL_P_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"26" "HDL_PL" 1.01910698646609 0.887846984895618 1.16977257064863 0.787900055364527 23414 "Phospholipids in HDL" "Phospholipids" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "HDL_PL_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"27" "HDL_size" 1.05170223659339 0.915980833244893 1.20753355781172 0.474562597029523 23433 "Average Diameter for HDL Particles" "Lipoprotein particle sizes" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "HDL_size_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"28" "HDL_TG" 1.06604851472983 0.930807160400128 1.2209397221108 0.355465840482035 23410 "Triglycerides in HDL" "Triglycerides" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "HDL_TG_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"29" "His" 1.02777678199034 0.899757708349237 1.17401062952429 0.686456599051795 23463 "Histidine" "Amino acids" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "His_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"30" "IDL_C" 0.948265224720789 0.824334297897595 1.09082800352737 0.457256186006518 23526 "Cholesterol in IDL" "IDL (average diameter 28.6 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "IDL_C_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"31" "IDL_C_pct" 0.943019306391362 0.828425517447147 1.07346453422541 0.374793778301645 23610 "Cholesterol to Total Lipids in IDL percentage" "IDL ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "IDL_C_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"32" "IDL_CE" 0.948590405476343 0.824316357855391 1.09160002562952 0.461331147668163 23527 "Cholesteryl Esters in IDL" "IDL (average diameter 28.6 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "IDL_CE_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"33" "IDL_CE_pct" 0.950774825690276 0.832266850820578 1.08615736440193 0.457373126470346 23611 "Cholesteryl Esters to Total Lipids in IDL percentage" "IDL ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "IDL_CE_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"34" "IDL_FC" 0.938585620537548 0.816920855793395 1.07837002915574 0.37090129422026 23528 "Free Cholesterol in IDL" "IDL (average diameter 28.6 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "IDL_FC_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"35" "IDL_FC_pct" 0.964099066513185 0.849102349940651 1.09467016563617 0.572633026587781 23612 "Free Cholesterol to Total Lipids in IDL percentage" "IDL ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "IDL_FC_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"36" "IDL_L" 0.957549664871063 0.830790278132969 1.10364960306858 0.549357969505534 23524 "Total Lipids in IDL" "IDL (average diameter 28.6 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "IDL_L_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"37" "IDL_P" 0.960054441549687 0.834006361773706 1.10515287770595 0.570261337458538 23523 "Concentration of IDL Particles" "IDL (average diameter 28.6 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "IDL_P_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"38" "IDL_PL" 0.948811906397254 0.823802068979545 1.09279166394464 0.466034583465659 23525 "Phospholipids in IDL" "IDL (average diameter 28.6 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "IDL_PL_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"39" "IDL_PL_pct" 0.966749819054899 0.849309134224657 1.10042995533763 0.60884134034661 23609 "Phospholipids to Total Lipids in IDL percentage" "IDL ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "IDL_PL_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"40" "IDL_TG" 1.07308734436799 0.933674857982115 1.23331632933913 0.320489825978961 23529 "Triglycerides in IDL" "IDL (average diameter 28.6 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "IDL_TG_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"41" "IDL_TG_pct" 1.10323509775117 0.967487401926913 1.25802948801805 0.14249295207021 23613 "Triglycerides to Total Lipids in IDL percentage" "IDL ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "IDL_TG_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"42" "Ile" 0.991180758791279 0.871281551685871 1.12757959203555 0.892879965284802 23465 "Isoleucine" "Branched-chain amino acids" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "Ile_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"43" "L_HDL_C" 1.00116458840201 0.871495294638391 1.15012730331042 0.986878469483735 23561 "Cholesterol in Large HDL" "Large HDL (average diameter 12.1 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_HDL_C_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"44" "L_HDL_C_pct" 0.995265240225736 0.893868572492331 1.10816391680455 0.931013269891814 23635 "Cholesterol to Total Lipids in Large HDL percentage" "Large HDL ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_HDL_C_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"45" "L_HDL_CE" 0.996607677386855 0.867426644013392 1.14502692473335 0.961736486676302 23562 "Cholesteryl Esters in Large HDL" "Large HDL (average diameter 12.1 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_HDL_CE_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"46" "L_HDL_CE_pct" 0.985280939199425 0.886843918445245 1.09464417464981 0.782459831625452 23636 "Cholesteryl Esters to Total Lipids in Large HDL percentage" "Large HDL ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_HDL_CE_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"47" "L_HDL_FC" 1.01643991665115 0.885899827336065 1.16621549331205 0.816145449714515 23563 "Free Cholesterol in Large HDL" "Large HDL (average diameter 12.1 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_HDL_FC_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"48" "L_HDL_FC_pct" 1.05303748754104 0.902982302916405 1.22802844151576 0.50998006891553 23637 "Free Cholesterol to Total Lipids in Large HDL percentage" "Large HDL ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_HDL_FC_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"49" "L_HDL_L" 1.01642753838737 0.885110054520338 1.16722766340291 0.817427938155467 23559 "Total Lipids in Large HDL" "Large HDL (average diameter 12.1 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_HDL_L_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"50" "L_HDL_P" 1.01364021218969 0.883532710917094 1.16290711942228 0.846729440512139 23558 "Concentration of Large HDL Particles" "Large HDL (average diameter 12.1 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_HDL_P_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"51" "L_HDL_PL" 1.02404917790178 0.89270517348692 1.17471786868352 0.734360843410382 23560 "Phospholipids in Large HDL" "Large HDL (average diameter 12.1 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_HDL_PL_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"52" "L_HDL_PL_pct" 1.10653042882429 0.890249332602245 1.3753558077208 0.361620204876825 23634 "Phospholipids to Total Lipids in Large HDL percentage" "Large HDL ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_HDL_PL_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"53" "L_HDL_TG" 1.06477599019143 0.931264834906823 1.21742802561807 0.358517059317908 23564 "Triglycerides in Large HDL" "Large HDL (average diameter 12.1 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_HDL_TG_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"54" "L_HDL_TG_pct" 1.04928687415191 0.913943372579592 1.20467304353871 0.494722051380402 23638 "Triglycerides to Total Lipids in Large HDL percentage" "Large HDL ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_HDL_TG_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"55" "L_LDL_C" 0.930420451480337 0.809645349338037 1.06921162116308 0.30933790591115 23533 "Cholesterol in Large LDL" "Large LDL (average diameter 25.5 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_LDL_C_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"56" "L_LDL_C_pct" 0.914335256503594 0.823895500100459 1.01470266700517 0.0919300883776348 23615 "Cholesterol to Total Lipids in Large LDL percentage" "Large LDL ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_LDL_C_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"57" "L_LDL_CE" 0.930235973227826 0.808988790240975 1.06965507597375 0.31013767428991 23534 "Cholesteryl Esters in Large LDL" "Large LDL (average diameter 25.5 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_LDL_CE_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"58" "L_LDL_CE_pct" 0.893807763682006 0.79975272773368 0.998924155822652 0.0478229208018341 23616 "Cholesteryl Esters to Total Lipids in Large LDL percentage" "Large LDL ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_LDL_CE_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "sig"
"59" "L_LDL_FC" 0.922636707721328 0.804263883074232 1.05843183108134 0.250409721184688 23535 "Free Cholesterol in Large LDL" "Large LDL (average diameter 25.5 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_LDL_FC_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"60" "L_LDL_FC_pct" 0.963307708173632 0.845508401958863 1.09751924224153 0.574305212295224 23617 "Free Cholesterol to Total Lipids in Large LDL percentage" "Large LDL ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_LDL_FC_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"61" "L_LDL_L" 0.939453106226541 0.816305389497817 1.08117887025301 0.383635461923921 23531 "Total Lipids in Large LDL" "Large LDL (average diameter 25.5 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_LDL_L_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"62" "L_LDL_P" 0.952093489504085 0.828527747003123 1.09408769475122 0.488839256665613 23530 "Concentration of Large LDL Particles" "Large LDL (average diameter 25.5 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_LDL_P_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"63" "L_LDL_PL" 0.940791914322476 0.818127645903258 1.08184759491578 0.391852207888444 23532 "Phospholipids in Large LDL" "Large LDL (average diameter 25.5 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_LDL_PL_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"64" "L_LDL_PL_pct" 1.08178417484343 0.93840375135425 1.24707195517157 0.278534071180155 23614 "Phospholipids to Total Lipids in Large LDL percentage" "Large LDL ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_LDL_PL_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"65" "L_LDL_TG" 1.08069169217193 0.940097845358394 1.24231167989135 0.275145923327751 23536 "Triglycerides in Large LDL" "Large LDL (average diameter 25.5 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_LDL_TG_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"66" "L_LDL_TG_pct" 1.11971683102901 0.985889056828461 1.27171082081276 0.0816596198976548 23618 "Triglycerides to Total Lipids in Large LDL percentage" "Large LDL ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_LDL_TG_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"67" "L_VLDL_C" 1.04102239055433 0.90674469707209 1.19518495242912 0.568278188807994 23498 "Cholesterol in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_VLDL_C_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"68" "L_VLDL_C_pct" 0.945728642876693 0.841531271860117 1.06282760470732 0.348816533177799 23590 "Cholesterol to Total Lipids in Large VLDL percentage" "Large VLDL ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_VLDL_C_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"69" "L_VLDL_CE" 1.02530523929352 0.892845892687277 1.17741576943217 0.723280334215556 23499 "Cholesteryl Esters in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_VLDL_CE_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"70" "L_VLDL_CE_pct" 0.932470942839502 0.821333671044673 1.05864655242254 0.280232928436715 23591 "Cholesteryl Esters to Total Lipids in Large VLDL percentage" "Large VLDL ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_VLDL_CE_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"71" "L_VLDL_FC" 1.06252100079348 0.927749570830966 1.21687027687439 0.380861414551355 23500 "Free Cholesterol in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_VLDL_FC_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"72" "L_VLDL_FC_pct" 0.9634644698708 0.854680287741281 1.0860947631735 0.542601627066156 23592 "Free Cholesterol to Total Lipids in Large VLDL percentage" "Large VLDL ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_VLDL_FC_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"73" "L_VLDL_L" 1.06109058789678 0.924843133442569 1.2174099531151 0.39773121626049 23496 "Total Lipids in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_VLDL_L_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"74" "L_VLDL_P" 1.07965619234775 0.945930591703074 1.23228649532961 0.25594076095359 23495 "Concentration of Large VLDL Particles" "Large VLDL (average diameter 53.6 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_VLDL_P_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"75" "L_VLDL_PL" 1.06933910417911 0.934436613517734 1.22371716089106 0.329867221328712 23497 "Phospholipids in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_VLDL_PL_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"76" "L_VLDL_PL_pct" 0.990388529211081 0.867292769872459 1.13095539691531 0.886586593195069 23589 "Phospholipids to Total Lipids in Large VLDL percentage" "Large VLDL ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_VLDL_PL_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"77" "L_VLDL_TG" 1.08090657555737 0.946929172809291 1.23383993083342 0.249196886998264 23501 "Triglycerides in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_VLDL_TG_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"78" "L_VLDL_TG_pct" 0.985717125384261 0.877143178525151 1.10773049949445 0.809081900811384 23593 "Triglycerides to Total Lipids in Large VLDL percentage" "Large VLDL ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "L_VLDL_TG_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"79" "LA" 1.0059051726477 0.874800758996806 1.15665790861881 0.934140843802588 23449 "Linoleic Acid" "Fatty acids" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "LA_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"80" "LA_pct" 0.952173582872004 0.83060356998093 1.09153700355529 0.481929477799432 23456 "Linoleic Acid to Total Fatty Acids percentage" "Fatty acid ratios" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "LA_pct_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"81" "Lactate" 1.09006076717245 0.959070398230941 1.23894187363133 0.18677649257131 23471 "Lactate" "Glycolysis related metabolites" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "Lactate_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"82" "LDL_C" 0.943073033280201 0.819939678492814 1.08469777646956 0.411613716415768 23405 "LDL Cholesterol" "Cholesterol" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "LDL_C_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"83" "LDL_CE" 0.946826366289292 0.822518035403573 1.08992159358636 0.44672338716244 23417 "Cholesteryl Esters in LDL" "Cholesteryl esters" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "LDL_CE_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"84" "LDL_FC" 0.926481072462811 0.807903566530984 1.06246241902055 0.274461900359833 23421 "Free Cholesterol in LDL" "Free cholesterol" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "LDL_FC_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"85" "LDL_L" 0.951324453222559 0.825922114941426 1.09576702079637 0.48900416754291 23425 "Total Lipids in LDL" "Total lipids" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "LDL_L_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"86" "LDL_P" 0.968140267266954 0.842128266975906 1.11300809373087 0.649042244108855 23429 "Concentration of LDL Particles" "Lipoprotein particle concentrations" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "LDL_P_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"87" "LDL_PL" 0.952417439087147 0.827734765454183 1.09588121235863 0.495870035490224 23413 "Phospholipids in LDL" "Phospholipids" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "LDL_PL_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
"88" "LDL_size" 0.906295560026255 0.801237432016881 1.0251288935113 0.117545417326379 23432 "Average Diameter for LDL Particles" "Lipoprotein particle sizes" "BC" "Adjusted" "All_control_except_phenotype" "HUNT_All" "LDL_size_HUNT_All_BC_Adjusted" "HUNT_All_BC_Adjusted" "not-sig"
